userId,itemId,rank
9.0,496.0,2.0
9.0,5.0,3.0
9.0,36.0,4.0
9.0,695.0,5.0
9.0,273.0,6.0
9.0,1047.0,7.0
9.0,330.0,8.0
9.0,492.0,9.0
9.0,697.0,10.0
10.0,118.0,1.0
10.0,49.0,2.0
10.0,1255.0,3.0
10.0,180.0,4.0
10.0,36.0,5.0
10.0,496.0,6.0
10.0,753.0,7.0
10.0,359.0,8.0
10.0,277.0,9.0
10.0,66.0,10.0
11.0,1255.0,1.0
11.0,569.0,2.0
11.0,200.0,3.0
11.0,174.0,4.0
11.0,36.0,5.0
11.0,1271.0,6.0
11.0,66.0,7.0
11.0,936.0,8.0
11.0,488.0,9.0
11.0,991.0,10.0
12.0,1255.0,1.0
12.0,569.0,2.0
12.0,62.0,3.0
12.0,180.0,4.0
12.0,66.0,5.0
12.0,635.0,6.0
12.0,36.0,7.0
12.0,936.0,8.0
12.0,488.0,9.0
12.0,1271.0,10.0
13.0,1255.0,1.0
13.0,180.0,2.0
13.0,36.0,3.0
13.0,569.0,4.0
13.0,200.0,5.0
13.0,66.0,6.0
13.0,254.0,7.0
13.0,277.0,8.0
13.0,62.0,9.0
13.0,1271.0,10.0
14.0,347.0,1.0
14.0,101.0,2.0
14.0,456.0,3.0
14.0,291.0,4.0
14.0,156.0,5.0
14.0,6.0,6.0
14.0,56.0,7.0
14.0,161.0,8.0
14.0,1255.0,9.0
14.0,52.0,10.0
15.0,118.0,1.0
15.0,1255.0,2.0
15.0,174.0,3.0
15.0,571.0,4.0
15.0,36.0,5.0
15.0,273.0,6.0
15.0,62.0,7.0
15.0,130.0,8.0
15.0,753.0,9.0
15.0,635.0,10.0
16.0,1255.0,1.0
16.0,174.0,2.0
16.0,180.0,3.0
16.0,36.0,4.0
16.0,496.0,5.0
16.0,260.0,6.0
16.0,569.0,7.0
16.0,5.0,8.0
16.0,277.0,9.0
16.0,1271.0,10.0
17.0,1255.0,1.0
17.0,36.0,2.0
17.0,180.0,3.0
17.0,260.0,4.0
17.0,569.0,5.0
17.0,277.0,6.0
17.0,239.0,7.0
17.0,297.0,8.0
17.0,130.0,9.0
17.0,1271.0,10.0
18.0,1255.0,1.0
18.0,180.0,2.0
18.0,174.0,3.0
18.0,36.0,4.0
18.0,569.0,5.0
18.0,240.0,6.0
18.0,200.0,7.0
18.0,277.0,8.0
18.0,1271.0,9.0
18.0,254.0,10.0
19.0,936.0,1.0
19.0,180.0,2.0
19.0,289.0,3.0
19.0,1120.0,4.0
19.0,238.0,5.0
19.0,1271.0,6.0
19.0,541.0,7.0
19.0,522.0,8.0
19.0,574.0,9.0
19.0,1028.0,10.0
20.0,1255.0,1.0
20.0,569.0,2.0
20.0,180.0,3.0
20.0,174.0,4.0
20.0,1271.0,5.0
20.0,277.0,6.0
20.0,36.0,7.0
20.0,612.0,8.0
20.0,991.0,9.0
20.0,936.0,10.0
21.0,1255.0,1.0
21.0,174.0,2.0
21.0,180.0,3.0
21.0,569.0,4.0
21.0,66.0,5.0
21.0,254.0,6.0
21.0,62.0,7.0
21.0,1271.0,8.0
21.0,240.0,9.0
21.0,130.0,10.0
22.0,1255.0,1.0
22.0,36.0,2.0
22.0,496.0,3.0
22.0,569.0,4.0
22.0,1271.0,5.0
22.0,240.0,6.0
22.0,66.0,7.0
22.0,1047.0,8.0
22.0,275.0,9.0
22.0,753.0,10.0
23.0,1255.0,1.0
23.0,569.0,2.0
23.0,1271.0,3.0
23.0,5.0,4.0
23.0,522.0,5.0
23.0,254.0,6.0
23.0,488.0,7.0
23.0,612.0,8.0
23.0,991.0,9.0
23.0,1239.0,10.0
24.0,1255.0,1.0
24.0,200.0,2.0
24.0,569.0,3.0
24.0,719.0,4.0
24.0,130.0,5.0
24.0,66.0,6.0
24.0,180.0,7.0
24.0,157.0,8.0
24.0,36.0,9.0
24.0,62.0,10.0
25.0,1255.0,1.0
25.0,652.0,2.0
25.0,569.0,3.0
25.0,68.0,4.0
25.0,647.0,5.0
25.0,347.0,6.0
25.0,291.0,7.0
25.0,130.0,8.0
25.0,56.0,9.0
25.0,6.0,10.0
26.0,1255.0,1.0
26.0,569.0,2.0
26.0,180.0,3.0
26.0,174.0,4.0
26.0,200.0,5.0
26.0,36.0,6.0
26.0,277.0,7.0
26.0,66.0,8.0
26.0,62.0,9.0
26.0,936.0,10.0
27.0,1255.0,1.0
27.0,216.0,2.0
27.0,174.0,3.0
27.0,36.0,4.0
27.0,496.0,5.0
27.0,240.0,6.0
27.0,5.0,7.0
27.0,260.0,8.0
27.0,200.0,9.0
27.0,254.0,10.0
28.0,1255.0,1.0
28.0,36.0,2.0
28.0,496.0,3.0
28.0,5.0,4.0
28.0,240.0,5.0
28.0,260.0,6.0
28.0,277.0,7.0
28.0,330.0,8.0
28.0,569.0,9.0
28.0,1047.0,10.0
29.0,1255.0,1.0
29.0,180.0,2.0
29.0,569.0,3.0
29.0,174.0,4.0
29.0,36.0,5.0
29.0,277.0,6.0
29.0,1271.0,7.0
29.0,200.0,8.0
29.0,62.0,9.0
29.0,991.0,10.0
30.0,1255.0,1.0
30.0,569.0,2.0
30.0,102.0,3.0
30.0,277.0,4.0
30.0,180.0,5.0
30.0,488.0,6.0
30.0,991.0,7.0
30.0,130.0,8.0
30.0,62.0,9.0
30.0,1271.0,10.0
31.0,1255.0,1.0
31.0,180.0,2.0
31.0,174.0,3.0
31.0,569.0,4.0
31.0,277.0,5.0
31.0,200.0,6.0
31.0,1271.0,7.0
31.0,62.0,8.0
31.0,254.0,9.0
31.0,130.0,10.0
32.0,1255.0,1.0
32.0,156.0,2.0
32.0,569.0,3.0
32.0,719.0,4.0
32.0,102.0,5.0
32.0,635.0,6.0
32.0,629.0,7.0
32.0,62.0,8.0
32.0,652.0,9.0
32.0,277.0,10.0
33.0,1255.0,1.0
33.0,569.0,2.0
33.0,174.0,3.0
33.0,200.0,4.0
33.0,1271.0,5.0
33.0,66.0,6.0
33.0,936.0,7.0
33.0,991.0,8.0
33.0,130.0,9.0
33.0,753.0,10.0
34.0,1255.0,1.0
34.0,180.0,2.0
34.0,174.0,3.0
34.0,36.0,4.0
34.0,569.0,5.0
34.0,216.0,6.0
34.0,277.0,7.0
34.0,1271.0,8.0
34.0,496.0,9.0
34.0,200.0,10.0
35.0,408.0,1.0
35.0,719.0,2.0
35.0,347.0,3.0
35.0,456.0,4.0
35.0,291.0,5.0
35.0,56.0,6.0
35.0,6.0,7.0
35.0,438.0,8.0
35.0,156.0,9.0
35.0,526.0,10.0
36.0,1255.0,1.0
36.0,180.0,2.0
36.0,174.0,3.0
36.0,569.0,4.0
36.0,200.0,5.0
36.0,277.0,6.0
36.0,1271.0,7.0
36.0,130.0,8.0
36.0,66.0,9.0
36.0,62.0,10.0
37.0,1255.0,1.0
37.0,101.0,2.0
37.0,254.0,3.0
37.0,174.0,4.0
37.0,36.0,5.0
37.0,569.0,6.0
37.0,753.0,7.0
37.0,367.0,8.0
37.0,260.0,9.0
37.0,275.0,10.0
38.0,1255.0,1.0
38.0,180.0,2.0
38.0,569.0,3.0
38.0,238.0,4.0
38.0,200.0,5.0
38.0,1271.0,6.0
38.0,277.0,7.0
38.0,991.0,8.0
38.0,673.0,9.0
38.0,1239.0,10.0
39.0,1255.0,1.0
39.0,569.0,2.0
39.0,200.0,3.0
39.0,180.0,4.0
39.0,66.0,5.0
39.0,277.0,6.0
39.0,1271.0,7.0
39.0,62.0,8.0
39.0,936.0,9.0
39.0,130.0,10.0
40.0,1255.0,1.0
40.0,180.0,2.0
40.0,174.0,3.0
40.0,36.0,4.0
40.0,569.0,5.0
40.0,200.0,6.0
40.0,277.0,7.0
40.0,66.0,8.0
40.0,1271.0,9.0
40.0,216.0,10.0
41.0,118.0,1.0
41.0,1255.0,2.0
41.0,5.0,3.0
41.0,512.0,4.0
41.0,355.0,5.0
41.0,113.0,6.0
41.0,330.0,7.0
41.0,367.0,8.0
41.0,359.0,9.0
41.0,361.0,10.0
42.0,1255.0,1.0
42.0,180.0,2.0
42.0,174.0,3.0
42.0,569.0,4.0
42.0,36.0,5.0
42.0,277.0,6.0
42.0,200.0,7.0
42.0,1271.0,8.0
42.0,130.0,9.0
42.0,62.0,10.0
43.0,1255.0,1.0
43.0,492.0,2.0
43.0,118.0,3.0
43.0,174.0,4.0
43.0,180.0,5.0
43.0,240.0,6.0
43.0,5.0,7.0
43.0,260.0,8.0
43.0,189.0,9.0
43.0,36.0,10.0
44.0,1255.0,1.0
44.0,569.0,2.0
44.0,180.0,3.0
44.0,174.0,4.0
44.0,36.0,5.0
44.0,200.0,6.0
44.0,277.0,7.0
44.0,66.0,8.0
44.0,1271.0,9.0
44.0,62.0,10.0
45.0,1255.0,1.0
45.0,496.0,2.0
45.0,5.0,3.0
45.0,260.0,4.0
45.0,330.0,5.0
45.0,133.0,6.0
45.0,512.0,7.0
45.0,1047.0,8.0
45.0,569.0,9.0
45.0,1271.0,10.0
46.0,1255.0,1.0
46.0,101.0,2.0
46.0,569.0,3.0
46.0,200.0,4.0
46.0,277.0,5.0
46.0,180.0,6.0
46.0,36.0,7.0
46.0,130.0,8.0
46.0,240.0,9.0
46.0,311.0,10.0
47.0,1255.0,1.0
47.0,569.0,2.0
47.0,635.0,3.0
47.0,62.0,4.0
47.0,456.0,5.0
47.0,99.0,6.0
47.0,130.0,7.0
47.0,277.0,8.0
47.0,238.0,9.0
47.0,936.0,10.0
48.0,1255.0,1.0
48.0,174.0,2.0
48.0,180.0,3.0
48.0,569.0,4.0
48.0,200.0,5.0
48.0,36.0,6.0
48.0,254.0,7.0
48.0,277.0,8.0
48.0,240.0,9.0
48.0,62.0,10.0
49.0,1255.0,1.0
49.0,569.0,2.0
49.0,161.0,3.0
49.0,101.0,4.0
49.0,180.0,5.0
49.0,174.0,6.0
49.0,36.0,7.0
49.0,357.0,8.0
49.0,130.0,9.0
49.0,62.0,10.0
50.0,1255.0,1.0
50.0,174.0,2.0
50.0,180.0,3.0
50.0,569.0,4.0
50.0,36.0,5.0
50.0,277.0,6.0
50.0,66.0,7.0
50.0,1271.0,8.0
50.0,200.0,9.0
50.0,936.0,10.0
51.0,1255.0,1.0
51.0,569.0,2.0
51.0,200.0,3.0
51.0,347.0,4.0
51.0,408.0,5.0
51.0,130.0,6.0
51.0,180.0,7.0
51.0,719.0,8.0
51.0,161.0,9.0
51.0,1271.0,10.0
52.0,1255.0,1.0
52.0,240.0,2.0
52.0,180.0,3.0
52.0,753.0,4.0
52.0,275.0,5.0
52.0,1.0,6.0
52.0,1271.0,7.0
52.0,185.0,8.0
52.0,94.0,9.0
52.0,522.0,10.0
53.0,1255.0,1.0
53.0,174.0,2.0
53.0,569.0,3.0
53.0,180.0,4.0
53.0,936.0,5.0
53.0,130.0,6.0
53.0,1271.0,7.0
53.0,856.0,8.0
53.0,1047.0,9.0
53.0,522.0,10.0
54.0,1255.0,1.0
54.0,408.0,2.0
54.0,569.0,3.0
54.0,635.0,4.0
54.0,62.0,5.0
54.0,6.0,6.0
54.0,719.0,7.0
54.0,99.0,8.0
54.0,936.0,9.0
54.0,471.0,10.0
55.0,101.0,1.0
55.0,408.0,2.0
55.0,1255.0,3.0
55.0,719.0,4.0
55.0,652.0,5.0
55.0,99.0,6.0
55.0,569.0,7.0
55.0,98.0,8.0
55.0,438.0,9.0
55.0,635.0,10.0
56.0,1255.0,1.0
56.0,569.0,2.0
56.0,240.0,3.0
56.0,254.0,4.0
56.0,200.0,5.0
56.0,66.0,6.0
56.0,260.0,7.0
56.0,753.0,8.0
56.0,5.0,9.0
56.0,1271.0,10.0
57.0,1255.0,1.0
57.0,569.0,2.0
57.0,652.0,3.0
57.0,719.0,4.0
57.0,456.0,5.0
57.0,647.0,6.0
57.0,379.0,7.0
57.0,180.0,8.0
57.0,277.0,9.0
57.0,1271.0,10.0
58.0,189.0,1.0
58.0,99.0,2.0
58.0,101.0,3.0
58.0,936.0,4.0
58.0,357.0,5.0
58.0,1255.0,6.0
58.0,260.0,7.0
58.0,31.0,8.0
58.0,275.0,9.0
58.0,1028.0,10.0
59.0,1255.0,1.0
59.0,180.0,2.0
59.0,569.0,3.0
59.0,36.0,4.0
59.0,277.0,5.0
59.0,1271.0,6.0
59.0,66.0,7.0
59.0,62.0,8.0
59.0,254.0,9.0
59.0,130.0,10.0
60.0,1255.0,1.0
60.0,180.0,2.0
60.0,569.0,3.0
60.0,277.0,4.0
60.0,1271.0,5.0
60.0,522.0,6.0
60.0,1047.0,7.0
60.0,991.0,8.0
60.0,1239.0,9.0
60.0,612.0,10.0
61.0,1255.0,1.0
61.0,569.0,2.0
61.0,408.0,3.0
61.0,347.0,4.0
61.0,101.0,5.0
61.0,719.0,6.0
61.0,161.0,7.0
61.0,130.0,8.0
61.0,277.0,9.0
61.0,180.0,10.0
62.0,1255.0,1.0
62.0,347.0,2.0
62.0,101.0,3.0
62.0,569.0,4.0
62.0,156.0,5.0
62.0,161.0,6.0
62.0,456.0,7.0
62.0,6.0,8.0
62.0,719.0,9.0
62.0,291.0,10.0
63.0,1255.0,1.0
63.0,174.0,2.0
63.0,180.0,3.0
63.0,240.0,4.0
63.0,66.0,5.0
63.0,569.0,6.0
63.0,277.0,7.0
63.0,753.0,8.0
63.0,1271.0,9.0
63.0,5.0,10.0
64.0,1255.0,1.0
64.0,174.0,2.0
64.0,180.0,3.0
64.0,36.0,4.0
64.0,569.0,5.0
64.0,277.0,6.0
64.0,1271.0,7.0
64.0,66.0,8.0
64.0,496.0,9.0
64.0,275.0,10.0
65.0,1255.0,1.0
65.0,174.0,2.0
65.0,240.0,3.0
65.0,36.0,4.0
65.0,189.0,5.0
65.0,569.0,6.0
65.0,753.0,7.0
65.0,496.0,8.0
65.0,62.0,9.0
65.0,1271.0,10.0
66.0,1255.0,1.0
66.0,174.0,2.0
66.0,180.0,3.0
66.0,569.0,4.0
66.0,200.0,5.0
66.0,36.0,6.0
66.0,277.0,7.0
66.0,66.0,8.0
66.0,130.0,9.0
66.0,1271.0,10.0
67.0,156.0,1.0
67.0,1255.0,2.0
67.0,456.0,3.0
67.0,102.0,4.0
67.0,291.0,5.0
67.0,652.0,6.0
67.0,569.0,7.0
67.0,244.0,8.0
67.0,200.0,9.0
67.0,647.0,10.0
68.0,254.0,1.0
68.0,174.0,2.0
68.0,1255.0,3.0
68.0,695.0,4.0
68.0,273.0,5.0
68.0,66.0,6.0
68.0,161.0,7.0
68.0,753.0,8.0
68.0,180.0,9.0
68.0,200.0,10.0
69.0,1255.0,1.0
69.0,569.0,2.0
69.0,347.0,3.0
69.0,277.0,4.0
69.0,180.0,5.0
69.0,101.0,6.0
69.0,1271.0,7.0
69.0,991.0,8.0
69.0,62.0,9.0
69.0,488.0,10.0
70.0,1255.0,1.0
70.0,130.0,2.0
70.0,6.0,3.0
70.0,569.0,4.0
70.0,277.0,5.0
70.0,247.0,6.0
70.0,62.0,7.0
70.0,635.0,8.0
70.0,31.0,9.0
70.0,180.0,10.0
71.0,1255.0,1.0
71.0,174.0,2.0
71.0,36.0,3.0
71.0,240.0,4.0
71.0,569.0,5.0
71.0,496.0,6.0
71.0,260.0,7.0
71.0,254.0,8.0
71.0,200.0,9.0
71.0,753.0,10.0
72.0,1255.0,1.0
72.0,174.0,2.0
72.0,180.0,3.0
72.0,569.0,4.0
72.0,130.0,5.0
72.0,277.0,6.0
72.0,1271.0,7.0
72.0,936.0,8.0
72.0,62.0,9.0
72.0,522.0,10.0
73.0,1255.0,1.0
73.0,174.0,2.0
73.0,180.0,3.0
73.0,200.0,4.0
73.0,36.0,5.0
73.0,569.0,6.0
73.0,254.0,7.0
73.0,240.0,8.0
73.0,66.0,9.0
73.0,277.0,10.0
74.0,1255.0,1.0
74.0,569.0,2.0
74.0,180.0,3.0
74.0,174.0,4.0
74.0,200.0,5.0
74.0,36.0,6.0
74.0,277.0,7.0
74.0,130.0,8.0
74.0,1271.0,9.0
74.0,66.0,10.0
75.0,1255.0,1.0
75.0,1271.0,2.0
75.0,569.0,3.0
75.0,760.0,4.0
75.0,673.0,5.0
75.0,640.0,6.0
75.0,1239.0,7.0
75.0,843.0,8.0
75.0,991.0,9.0
75.0,581.0,10.0
76.0,1255.0,1.0
76.0,569.0,2.0
76.0,277.0,3.0
76.0,347.0,4.0
76.0,180.0,5.0
76.0,62.0,6.0
76.0,321.0,7.0
76.0,200.0,8.0
76.0,240.0,9.0
76.0,254.0,10.0
77.0,1255.0,1.0
77.0,180.0,2.0
77.0,569.0,3.0
77.0,174.0,4.0
77.0,200.0,5.0
77.0,277.0,6.0
77.0,240.0,7.0
77.0,161.0,8.0
77.0,130.0,9.0
77.0,254.0,10.0
78.0,1255.0,1.0
78.0,180.0,2.0
78.0,174.0,3.0
78.0,569.0,4.0
78.0,200.0,5.0
78.0,277.0,6.0
78.0,1271.0,7.0
78.0,66.0,8.0
78.0,130.0,9.0
78.0,254.0,10.0
79.0,1255.0,1.0
79.0,174.0,2.0
79.0,569.0,3.0
79.0,36.0,4.0
79.0,200.0,5.0
79.0,277.0,6.0
79.0,216.0,7.0
79.0,1271.0,8.0
79.0,240.0,9.0
79.0,130.0,10.0
80.0,1255.0,1.0
80.0,180.0,2.0
80.0,569.0,3.0
80.0,1271.0,4.0
80.0,91.0,5.0
80.0,277.0,6.0
80.0,522.0,7.0
80.0,130.0,8.0
80.0,991.0,9.0
80.0,541.0,10.0
81.0,1255.0,1.0
81.0,174.0,2.0
81.0,36.0,3.0
81.0,254.0,4.0
81.0,569.0,5.0
81.0,5.0,6.0
81.0,496.0,7.0
81.0,66.0,8.0
81.0,118.0,9.0
81.0,753.0,10.0
82.0,1255.0,1.0
82.0,174.0,2.0
82.0,180.0,3.0
82.0,36.0,4.0
82.0,569.0,5.0
82.0,66.0,6.0
82.0,496.0,7.0
82.0,936.0,8.0
82.0,1271.0,9.0
82.0,1047.0,10.0
83.0,1255.0,1.0
83.0,66.0,2.0
83.0,174.0,3.0
83.0,36.0,4.0
83.0,538.0,5.0
83.0,180.0,6.0
83.0,480.0,7.0
83.0,1271.0,8.0
83.0,241.0,9.0
83.0,49.0,10.0
84.0,1255.0,1.0
84.0,569.0,2.0
84.0,180.0,3.0
84.0,130.0,4.0
84.0,1271.0,5.0
84.0,277.0,6.0
84.0,36.0,7.0
84.0,174.0,8.0
84.0,991.0,9.0
84.0,200.0,10.0
85.0,1255.0,1.0
85.0,174.0,2.0
85.0,49.0,3.0
85.0,36.0,4.0
85.0,180.0,5.0
85.0,260.0,6.0
85.0,753.0,7.0
85.0,297.0,8.0
85.0,275.0,9.0
85.0,512.0,10.0
86.0,1255.0,1.0
86.0,408.0,2.0
86.0,347.0,3.0
86.0,101.0,4.0
86.0,569.0,5.0
86.0,200.0,6.0
86.0,161.0,7.0
86.0,156.0,8.0
86.0,239.0,9.0
86.0,130.0,10.0
87.0,1255.0,1.0
87.0,569.0,2.0
87.0,347.0,3.0
87.0,200.0,4.0
87.0,936.0,5.0
87.0,68.0,6.0
87.0,66.0,7.0
87.0,156.0,8.0
87.0,230.0,9.0
87.0,6.0,10.0
88.0,1255.0,1.0
88.0,496.0,2.0
88.0,330.0,3.0
88.0,9.0,4.0
88.0,512.0,5.0
88.0,492.0,6.0
88.0,1047.0,7.0
88.0,522.0,8.0
88.0,1271.0,9.0
88.0,0.0,10.0
89.0,1255.0,1.0
89.0,569.0,2.0
89.0,1271.0,3.0
89.0,200.0,4.0
89.0,66.0,5.0
89.0,62.0,6.0
89.0,936.0,7.0
89.0,753.0,8.0
89.0,130.0,9.0
89.0,522.0,10.0
90.0,496.0,1.0
90.0,133.0,2.0
90.0,1255.0,3.0
90.0,174.0,4.0
90.0,695.0,5.0
90.0,512.0,6.0
90.0,180.0,7.0
90.0,751.0,8.0
90.0,330.0,9.0
90.0,873.0,10.0
91.0,1255.0,1.0
91.0,180.0,2.0
91.0,569.0,3.0
91.0,1271.0,4.0
91.0,277.0,5.0
91.0,200.0,6.0
91.0,130.0,7.0
91.0,991.0,8.0
91.0,522.0,9.0
91.0,488.0,10.0
92.0,1255.0,1.0
92.0,180.0,2.0
92.0,569.0,3.0
92.0,174.0,4.0
92.0,277.0,5.0
92.0,62.0,6.0
92.0,200.0,7.0
92.0,347.0,8.0
92.0,275.0,9.0
92.0,1271.0,10.0
93.0,1255.0,1.0
93.0,357.0,2.0
93.0,180.0,3.0
93.0,161.0,4.0
93.0,174.0,5.0
93.0,569.0,6.0
93.0,277.0,7.0
93.0,254.0,8.0
93.0,240.0,9.0
93.0,200.0,10.0
94.0,1255.0,1.0
94.0,180.0,2.0
94.0,174.0,3.0
94.0,36.0,4.0
94.0,569.0,5.0
94.0,277.0,6.0
94.0,1271.0,7.0
94.0,240.0,8.0
94.0,753.0,9.0
94.0,66.0,10.0
95.0,1255.0,1.0
95.0,66.0,2.0
95.0,161.0,3.0
95.0,569.0,4.0
95.0,62.0,5.0
95.0,629.0,6.0
95.0,936.0,7.0
95.0,180.0,8.0
95.0,635.0,9.0
95.0,753.0,10.0
96.0,1255.0,1.0
96.0,174.0,2.0
96.0,180.0,3.0
96.0,36.0,4.0
96.0,569.0,5.0
96.0,1271.0,6.0
96.0,130.0,7.0
96.0,936.0,8.0
96.0,496.0,9.0
96.0,1047.0,10.0
97.0,1255.0,1.0
97.0,200.0,2.0
97.0,66.0,3.0
97.0,174.0,4.0
97.0,569.0,5.0
97.0,36.0,6.0
97.0,856.0,7.0
97.0,180.0,8.0
97.0,936.0,9.0
97.0,239.0,10.0
98.0,1255.0,1.0
98.0,408.0,2.0
98.0,569.0,3.0
98.0,1271.0,4.0
98.0,174.0,5.0
98.0,36.0,6.0
98.0,66.0,7.0
98.0,991.0,8.0
98.0,488.0,9.0
98.0,379.0,10.0
99.0,1255.0,1.0
99.0,174.0,2.0
99.0,569.0,3.0
99.0,36.0,4.0
99.0,66.0,5.0
99.0,277.0,6.0
99.0,1271.0,7.0
99.0,130.0,8.0
99.0,936.0,9.0
99.0,254.0,10.0
100.0,133.0,1.0
100.0,496.0,2.0
100.0,189.0,3.0
100.0,330.0,4.0
100.0,822.0,5.0
100.0,491.0,6.0
100.0,113.0,7.0
100.0,1047.0,8.0
100.0,38.0,9.0
100.0,180.0,10.0
101.0,1255.0,1.0
101.0,180.0,2.0
101.0,174.0,3.0
101.0,36.0,4.0
101.0,569.0,5.0
101.0,277.0,6.0
101.0,200.0,7.0
101.0,66.0,8.0
101.0,1271.0,9.0
101.0,254.0,10.0
102.0,1255.0,1.0
102.0,36.0,2.0
102.0,180.0,3.0
102.0,496.0,4.0
102.0,569.0,5.0
102.0,936.0,6.0
102.0,512.0,7.0
102.0,185.0,8.0
102.0,277.0,9.0
102.0,1271.0,10.0
103.0,1255.0,1.0
103.0,569.0,2.0
103.0,180.0,3.0
103.0,277.0,4.0
103.0,62.0,5.0
103.0,1271.0,6.0
103.0,66.0,7.0
103.0,936.0,8.0
103.0,991.0,9.0
103.0,488.0,10.0
104.0,1255.0,1.0
104.0,174.0,2.0
104.0,254.0,3.0
104.0,36.0,4.0
104.0,180.0,5.0
104.0,49.0,6.0
104.0,260.0,7.0
104.0,496.0,8.0
104.0,5.0,9.0
104.0,216.0,10.0
105.0,695.0,1.0
105.0,751.0,2.0
105.0,133.0,3.0
105.0,496.0,4.0
105.0,5.0,5.0
105.0,502.0,6.0
105.0,148.0,7.0
105.0,512.0,8.0
105.0,260.0,9.0
105.0,189.0,10.0
106.0,1255.0,1.0
106.0,174.0,2.0
106.0,180.0,3.0
106.0,36.0,4.0
106.0,569.0,5.0
106.0,200.0,6.0
106.0,216.0,7.0
106.0,66.0,8.0
106.0,240.0,9.0
106.0,254.0,10.0
107.0,1255.0,1.0
107.0,216.0,2.0
107.0,174.0,3.0
107.0,240.0,4.0
107.0,49.0,5.0
107.0,200.0,6.0
107.0,180.0,7.0
107.0,254.0,8.0
107.0,36.0,9.0
107.0,118.0,10.0
108.0,1255.0,1.0
108.0,180.0,2.0
108.0,569.0,3.0
108.0,200.0,4.0
108.0,277.0,5.0
108.0,1271.0,6.0
108.0,62.0,7.0
108.0,66.0,8.0
108.0,254.0,9.0
108.0,130.0,10.0
109.0,1255.0,1.0
109.0,180.0,2.0
109.0,174.0,3.0
109.0,36.0,4.0
109.0,569.0,5.0
109.0,66.0,6.0
109.0,277.0,7.0
109.0,200.0,8.0
109.0,1271.0,9.0
109.0,936.0,10.0
110.0,1255.0,1.0
110.0,118.0,2.0
110.0,189.0,3.0
110.0,36.0,4.0
110.0,512.0,5.0
110.0,695.0,6.0
110.0,753.0,7.0
110.0,275.0,8.0
110.0,133.0,9.0
110.0,288.0,10.0
111.0,1255.0,1.0
111.0,216.0,2.0
111.0,174.0,3.0
111.0,321.0,4.0
111.0,753.0,5.0
111.0,297.0,6.0
111.0,260.0,7.0
111.0,36.0,8.0
111.0,275.0,9.0
111.0,5.0,10.0
112.0,1255.0,1.0
112.0,569.0,2.0
112.0,180.0,3.0
112.0,174.0,4.0
112.0,36.0,5.0
112.0,200.0,6.0
112.0,66.0,7.0
112.0,277.0,8.0
112.0,1271.0,9.0
112.0,130.0,10.0
113.0,1255.0,1.0
113.0,161.0,2.0
113.0,101.0,3.0
113.0,569.0,4.0
113.0,347.0,5.0
113.0,200.0,6.0
113.0,180.0,7.0
113.0,277.0,8.0
113.0,408.0,9.0
113.0,62.0,10.0
114.0,1255.0,1.0
114.0,1271.0,2.0
114.0,130.0,3.0
114.0,1047.0,4.0
114.0,522.0,5.0
114.0,326.0,6.0
114.0,1239.0,7.0
114.0,49.0,8.0
