userId,itemId,rank
14.0,461.0,3.0
14.0,353.0,4.0
14.0,524.0,5.0
14.0,725.0,6.0
14.0,671.0,7.0
14.0,397.0,8.0
14.0,752.0,9.0
14.0,1661.0,10.0
15.0,1207.0,1.0
15.0,1297.0,2.0
15.0,716.0,3.0
15.0,1509.0,4.0
15.0,1553.0,5.0
15.0,1176.0,6.0
15.0,1499.0,7.0
15.0,1358.0,8.0
15.0,1352.0,9.0
15.0,927.0,10.0
16.0,1271.0,1.0
16.0,1143.0,2.0
16.0,457.0,3.0
16.0,1024.0,4.0
16.0,897.0,5.0
16.0,481.0,6.0
16.0,980.0,7.0
16.0,1141.0,8.0
16.0,142.0,9.0
16.0,1438.0,10.0
17.0,1079.0,1.0
17.0,486.0,2.0
17.0,915.0,3.0
17.0,1280.0,4.0
17.0,1485.0,5.0
17.0,786.0,6.0
17.0,1142.0,7.0
17.0,1395.0,8.0
17.0,1088.0,9.0
17.0,1224.0,10.0
18.0,1208.0,1.0
18.0,1602.0,2.0
18.0,440.0,3.0
18.0,1501.0,4.0
18.0,907.0,5.0
18.0,603.0,6.0
18.0,1438.0,7.0
18.0,929.0,8.0
18.0,1397.0,9.0
18.0,606.0,10.0
19.0,1448.0,1.0
19.0,1317.0,2.0
19.0,897.0,3.0
19.0,1395.0,4.0
19.0,1279.0,5.0
19.0,1288.0,6.0
19.0,1295.0,7.0
19.0,1543.0,8.0
19.0,937.0,9.0
19.0,1649.0,10.0
20.0,915.0,1.0
20.0,882.0,2.0
20.0,1087.0,3.0
20.0,418.0,4.0
20.0,1059.0,5.0
20.0,1033.0,6.0
20.0,441.0,7.0
20.0,648.0,8.0
20.0,681.0,9.0
20.0,374.0,10.0
21.0,1160.0,1.0
21.0,1653.0,2.0
21.0,1220.0,3.0
21.0,1208.0,4.0
21.0,665.0,5.0
21.0,1154.0,6.0
21.0,830.0,7.0
21.0,874.0,8.0
21.0,1048.0,9.0
21.0,1288.0,10.0
22.0,1122.0,1.0
22.0,1519.0,2.0
22.0,1385.0,3.0
22.0,954.0,4.0
22.0,1661.0,5.0
22.0,197.0,6.0
22.0,716.0,7.0
22.0,1676.0,8.0
22.0,313.0,9.0
22.0,1671.0,10.0
23.0,1487.0,1.0
23.0,412.0,2.0
23.0,1652.0,3.0
23.0,1679.0,4.0
23.0,499.0,5.0
23.0,132.0,6.0
23.0,1168.0,7.0
23.0,1668.0,8.0
23.0,662.0,9.0
23.0,863.0,10.0
24.0,430.0,1.0
24.0,245.0,2.0
24.0,1504.0,3.0
24.0,671.0,4.0
24.0,813.0,5.0
24.0,636.0,6.0
24.0,975.0,7.0
24.0,1196.0,8.0
24.0,850.0,9.0
24.0,744.0,10.0
25.0,816.0,1.0
25.0,671.0,2.0
25.0,1624.0,3.0
25.0,372.0,4.0
25.0,1095.0,5.0
25.0,353.0,6.0
25.0,1669.0,7.0
25.0,1560.0,8.0
25.0,1487.0,9.0
25.0,1352.0,10.0
26.0,521.0,1.0
26.0,224.0,2.0
26.0,1455.0,3.0
26.0,37.0,4.0
26.0,847.0,5.0
26.0,1622.0,6.0
26.0,573.0,7.0
26.0,1100.0,8.0
26.0,1051.0,9.0
26.0,1103.0,10.0
27.0,1472.0,1.0
27.0,865.0,2.0
27.0,1055.0,3.0
27.0,588.0,4.0
27.0,415.0,5.0
27.0,84.0,6.0
27.0,1222.0,7.0
27.0,1462.0,8.0
27.0,931.0,9.0
27.0,1264.0,10.0
28.0,80.0,1.0
28.0,284.0,2.0
28.0,1515.0,3.0
28.0,536.0,4.0
28.0,470.0,5.0
28.0,761.0,6.0
28.0,901.0,7.0
28.0,453.0,8.0
28.0,302.0,9.0
28.0,85.0,10.0
29.0,415.0,1.0
29.0,966.0,2.0
29.0,1636.0,3.0
29.0,1275.0,4.0
29.0,1195.0,5.0
29.0,1640.0,6.0
29.0,1341.0,7.0
29.0,910.0,8.0
29.0,1295.0,9.0
29.0,1447.0,10.0
30.0,816.0,1.0
30.0,1532.0,2.0
30.0,317.0,3.0
30.0,1476.0,4.0
30.0,1282.0,5.0
30.0,1358.0,6.0
30.0,915.0,7.0
30.0,1502.0,8.0
30.0,2.0,9.0
30.0,705.0,10.0
31.0,1007.0,1.0
31.0,1671.0,2.0
31.0,833.0,3.0
31.0,1333.0,4.0
31.0,1510.0,5.0
31.0,1245.0,6.0
31.0,1354.0,7.0
31.0,739.0,8.0
31.0,732.0,9.0
31.0,1351.0,10.0
32.0,678.0,1.0
32.0,854.0,2.0
32.0,747.0,3.0
32.0,1122.0,4.0
32.0,1608.0,5.0
32.0,1408.0,6.0
32.0,396.0,7.0
32.0,1570.0,8.0
32.0,842.0,9.0
32.0,1235.0,10.0
33.0,1143.0,1.0
33.0,566.0,2.0
33.0,1199.0,3.0
33.0,636.0,4.0
33.0,968.0,5.0
33.0,982.0,6.0
33.0,959.0,7.0
33.0,1597.0,8.0
33.0,1355.0,9.0
33.0,1612.0,10.0
34.0,1455.0,1.0
34.0,667.0,2.0
34.0,980.0,3.0
34.0,823.0,4.0
34.0,1161.0,5.0
34.0,611.0,6.0
34.0,1428.0,7.0
34.0,736.0,8.0
34.0,1175.0,9.0
34.0,1586.0,10.0
35.0,1250.0,1.0
35.0,1176.0,2.0
35.0,1433.0,3.0
35.0,385.0,4.0
35.0,1268.0,5.0
35.0,832.0,6.0
35.0,1026.0,7.0
35.0,1090.0,8.0
35.0,661.0,9.0
35.0,1646.0,10.0
36.0,1250.0,1.0
36.0,752.0,2.0
36.0,603.0,3.0
36.0,400.0,4.0
36.0,1431.0,5.0
36.0,1337.0,6.0
36.0,812.0,7.0
36.0,448.0,8.0
36.0,1308.0,9.0
36.0,636.0,10.0
37.0,224.0,1.0
37.0,1176.0,2.0
37.0,1446.0,3.0
37.0,1578.0,4.0
37.0,1300.0,5.0
37.0,943.0,6.0
37.0,1555.0,7.0
37.0,1288.0,8.0
37.0,206.0,9.0
37.0,1609.0,10.0
38.0,1483.0,1.0
38.0,1242.0,2.0
38.0,1474.0,3.0
38.0,688.0,4.0
38.0,236.0,5.0
38.0,927.0,6.0
38.0,1031.0,7.0
38.0,1240.0,8.0
38.0,1176.0,9.0
38.0,588.0,10.0
39.0,981.0,1.0
39.0,169.0,2.0
39.0,295.0,3.0
39.0,92.0,4.0
39.0,393.0,5.0
39.0,1592.0,6.0
39.0,1182.0,7.0
39.0,1643.0,8.0
39.0,1574.0,9.0
39.0,1297.0,10.0
40.0,159.0,1.0
40.0,579.0,2.0
40.0,948.0,3.0
40.0,1489.0,4.0
40.0,266.0,5.0
40.0,1467.0,6.0
40.0,430.0,7.0
40.0,1186.0,8.0
40.0,391.0,9.0
40.0,1161.0,10.0
41.0,1317.0,1.0
41.0,915.0,2.0
41.0,1367.0,3.0
41.0,1481.0,4.0
41.0,808.0,5.0
41.0,119.0,6.0
41.0,633.0,7.0
41.0,436.0,8.0
41.0,490.0,9.0
41.0,1231.0,10.0
42.0,1342.0,1.0
42.0,1051.0,2.0
42.0,608.0,3.0
42.0,882.0,4.0
42.0,1501.0,5.0
42.0,1439.0,6.0
42.0,662.0,7.0
42.0,948.0,8.0
42.0,872.0,9.0
42.0,1380.0,10.0
43.0,907.0,1.0
43.0,143.0,2.0
43.0,1573.0,3.0
43.0,286.0,4.0
43.0,1359.0,5.0
43.0,1466.0,6.0
43.0,596.0,7.0
43.0,1639.0,8.0
43.0,127.0,9.0
43.0,1136.0,10.0
44.0,903.0,1.0
44.0,1485.0,2.0
44.0,203.0,3.0
44.0,1496.0,4.0
44.0,1072.0,5.0
44.0,951.0,6.0
44.0,485.0,7.0
44.0,1561.0,8.0
44.0,1633.0,9.0
44.0,1641.0,10.0
45.0,974.0,1.0
45.0,1244.0,2.0
45.0,1555.0,3.0
45.0,1323.0,4.0
45.0,1176.0,5.0
45.0,75.0,6.0
45.0,1528.0,7.0
45.0,1183.0,8.0
45.0,1288.0,9.0
45.0,1250.0,10.0
46.0,1623.0,1.0
46.0,819.0,2.0
46.0,823.0,3.0
46.0,708.0,4.0
46.0,123.0,5.0
46.0,1562.0,6.0
46.0,143.0,7.0
46.0,1661.0,8.0
46.0,997.0,9.0
46.0,1563.0,10.0
47.0,832.0,1.0
47.0,1231.0,2.0
47.0,1566.0,3.0
47.0,667.0,4.0
47.0,457.0,5.0
47.0,1504.0,6.0
47.0,566.0,7.0
47.0,370.0,8.0
47.0,238.0,9.0
47.0,901.0,10.0
48.0,41.0,1.0
48.0,845.0,2.0
48.0,965.0,3.0
48.0,1526.0,4.0
48.0,1158.0,5.0
48.0,1130.0,6.0
48.0,800.0,7.0
48.0,481.0,8.0
48.0,1576.0,9.0
48.0,565.0,10.0
49.0,933.0,1.0
49.0,348.0,2.0
49.0,180.0,3.0
49.0,1618.0,4.0
49.0,1556.0,5.0
49.0,1312.0,6.0
49.0,435.0,7.0
49.0,454.0,8.0
49.0,882.0,9.0
49.0,1573.0,10.0
50.0,1421.0,1.0
50.0,463.0,2.0
50.0,1315.0,3.0
50.0,1595.0,4.0
50.0,870.0,5.0
50.0,215.0,6.0
50.0,1422.0,7.0
50.0,1032.0,8.0
50.0,1230.0,9.0
50.0,537.0,10.0
51.0,1033.0,1.0
51.0,301.0,2.0
51.0,1433.0,3.0
51.0,962.0,4.0
51.0,1474.0,5.0
51.0,21.0,6.0
51.0,1151.0,7.0
51.0,791.0,8.0
51.0,1103.0,9.0
51.0,1392.0,10.0
52.0,1495.0,1.0
52.0,980.0,2.0
52.0,188.0,3.0
52.0,1433.0,4.0
52.0,1466.0,5.0
52.0,1227.0,6.0
52.0,732.0,7.0
52.0,1183.0,8.0
52.0,1358.0,9.0
52.0,87.0,10.0
53.0,1072.0,1.0
53.0,850.0,2.0
53.0,1485.0,3.0
53.0,1530.0,4.0
53.0,1046.0,5.0
53.0,1502.0,6.0
53.0,1637.0,7.0
53.0,429.0,8.0
53.0,372.0,9.0
53.0,793.0,10.0
54.0,494.0,1.0
54.0,1137.0,2.0
54.0,1031.0,3.0
54.0,1048.0,4.0
54.0,1095.0,5.0
54.0,1456.0,6.0
54.0,1483.0,7.0
54.0,519.0,8.0
54.0,870.0,9.0
54.0,1385.0,10.0
55.0,441.0,1.0
55.0,1581.0,2.0
55.0,1602.0,3.0
55.0,1376.0,4.0
55.0,1585.0,5.0
55.0,621.0,6.0
55.0,494.0,7.0
55.0,1088.0,8.0
55.0,1313.0,9.0
55.0,1173.0,10.0
56.0,859.0,1.0
56.0,1537.0,2.0
56.0,826.0,3.0
56.0,1267.0,4.0
56.0,1411.0,5.0
56.0,1319.0,6.0
56.0,1502.0,7.0
56.0,967.0,8.0
56.0,1141.0,9.0
56.0,332.0,10.0
57.0,1370.0,1.0
57.0,596.0,2.0
57.0,939.0,3.0
57.0,1097.0,4.0
57.0,1542.0,5.0
57.0,45.0,6.0
57.0,701.0,7.0
57.0,1528.0,8.0
57.0,353.0,9.0
57.0,990.0,10.0
58.0,1537.0,1.0
58.0,1282.0,2.0
58.0,1149.0,3.0
58.0,1176.0,4.0
58.0,1675.0,5.0
58.0,1679.0,6.0
58.0,1382.0,7.0
58.0,1217.0,8.0
58.0,584.0,9.0
58.0,1584.0,10.0
59.0,736.0,1.0
59.0,1575.0,2.0
59.0,1198.0,3.0
59.0,271.0,4.0
59.0,634.0,5.0
59.0,906.0,6.0
59.0,1042.0,7.0
59.0,1501.0,8.0
59.0,249.0,9.0
59.0,1507.0,10.0
60.0,1573.0,1.0
60.0,1369.0,2.0
60.0,383.0,3.0
60.0,132.0,4.0
60.0,1231.0,5.0
60.0,988.0,6.0
60.0,1638.0,7.0
60.0,1350.0,8.0
60.0,1148.0,9.0
60.0,572.0,10.0
61.0,1147.0,1.0
61.0,1643.0,2.0
61.0,353.0,3.0
61.0,1584.0,4.0
61.0,1622.0,5.0
61.0,1470.0,6.0
61.0,627.0,7.0
61.0,1375.0,8.0
61.0,705.0,9.0
61.0,532.0,10.0
62.0,1675.0,1.0
62.0,1172.0,2.0
62.0,266.0,3.0
62.0,1177.0,4.0
62.0,959.0,5.0
62.0,236.0,6.0
62.0,267.0,7.0
62.0,1337.0,8.0
62.0,76.0,9.0
62.0,917.0,10.0
63.0,915.0,1.0
63.0,2.0,2.0
63.0,429.0,3.0
63.0,572.0,4.0
63.0,1422.0,5.0
63.0,396.0,6.0
63.0,1480.0,7.0
63.0,1347.0,8.0
63.0,1515.0,9.0
63.0,264.0,10.0
64.0,1052.0,1.0
64.0,67.0,2.0
64.0,1090.0,3.0
64.0,495.0,4.0
64.0,1337.0,5.0
64.0,1427.0,6.0
64.0,400.0,7.0
64.0,1317.0,8.0
64.0,1471.0,9.0
64.0,106.0,10.0
65.0,1176.0,1.0
65.0,747.0,2.0
65.0,1424.0,3.0
65.0,42.0,4.0
65.0,1584.0,5.0
65.0,1356.0,6.0
65.0,628.0,7.0
65.0,605.0,8.0
65.0,1217.0,9.0
65.0,1282.0,10.0
66.0,41.0,1.0
66.0,906.0,2.0
66.0,1562.0,3.0
66.0,1157.0,4.0
66.0,1065.0,5.0
66.0,826.0,6.0
66.0,951.0,7.0
66.0,536.0,8.0
66.0,450.0,9.0
66.0,1652.0,10.0
67.0,1005.0,1.0
67.0,747.0,2.0
67.0,1395.0,3.0
67.0,1256.0,4.0
67.0,978.0,5.0
67.0,756.0,6.0
67.0,940.0,7.0
67.0,1025.0,8.0
67.0,1571.0,9.0
67.0,821.0,10.0
68.0,1387.0,1.0
68.0,1431.0,2.0
68.0,962.0,3.0
68.0,1538.0,4.0
68.0,1456.0,5.0
68.0,922.0,6.0
68.0,1571.0,7.0
68.0,1300.0,8.0
68.0,1503.0,9.0
68.0,1622.0,10.0
69.0,859.0,1.0
69.0,1160.0,2.0
69.0,67.0,3.0
69.0,1668.0,4.0
69.0,935.0,5.0
69.0,41.0,6.0
69.0,1356.0,7.0
69.0,1103.0,8.0
69.0,1024.0,9.0
69.0,1144.0,10.0
70.0,1217.0,1.0
70.0,1585.0,2.0
70.0,979.0,3.0
70.0,1678.0,4.0
70.0,1025.0,5.0
70.0,1269.0,6.0
70.0,1131.0,7.0
70.0,592.0,8.0
70.0,1654.0,9.0
70.0,1176.0,10.0
71.0,301.0,1.0
71.0,1250.0,2.0
71.0,1204.0,3.0
71.0,1127.0,4.0
71.0,1199.0,5.0
71.0,684.0,6.0
71.0,1570.0,7.0
71.0,1608.0,8.0
71.0,1139.0,9.0
71.0,268.0,10.0
72.0,1010.0,1.0
72.0,627.0,2.0
72.0,1035.0,3.0
72.0,395.0,4.0
72.0,1637.0,5.0
72.0,1328.0,6.0
72.0,1315.0,7.0
72.0,1221.0,8.0
72.0,1585.0,9.0
72.0,1597.0,10.0
73.0,1619.0,1.0
73.0,1671.0,2.0
73.0,1251.0,3.0
73.0,1393.0,4.0
73.0,1448.0,5.0
73.0,106.0,6.0
73.0,563.0,7.0
73.0,1139.0,8.0
73.0,1103.0,9.0
73.0,1122.0,10.0
74.0,999.0,1.0
74.0,1537.0,2.0
74.0,5.0,3.0
74.0,828.0,4.0
74.0,1374.0,5.0
74.0,1504.0,6.0
74.0,41.0,7.0
74.0,372.0,8.0
74.0,579.0,9.0
74.0,1182.0,10.0
75.0,1633.0,1.0
75.0,1602.0,2.0
75.0,597.0,3.0
75.0,842.0,4.0
75.0,1122.0,5.0
75.0,972.0,6.0
75.0,1090.0,7.0
75.0,847.0,8.0
75.0,819.0,9.0
75.0,131.0,10.0
76.0,1503.0,1.0
76.0,1288.0,2.0
76.0,1591.0,3.0
76.0,415.0,4.0
76.0,1566.0,5.0
76.0,753.0,6.0
76.0,667.0,7.0
76.0,823.0,8.0
76.0,919.0,9.0
76.0,752.0,10.0
77.0,1015.0,1.0
77.0,948.0,2.0
77.0,210.0,3.0
77.0,1322.0,4.0
77.0,1319.0,5.0
77.0,915.0,6.0
77.0,1325.0,7.0
77.0,1654.0,8.0
77.0,337.0,9.0
77.0,966.0,10.0
78.0,1595.0,1.0
78.0,1438.0,2.0
78.0,837.0,3.0
78.0,1208.0,4.0
78.0,572.0,5.0
78.0,143.0,6.0
78.0,865.0,7.0
78.0,1568.0,8.0
78.0,1466.0,9.0
78.0,1593.0,10.0
79.0,785.0,1.0
79.0,1094.0,2.0
79.0,662.0,3.0
79.0,1239.0,4.0
79.0,1603.0,5.0
79.0,824.0,6.0
79.0,1131.0,7.0
79.0,1679.0,8.0
79.0,234.0,9.0
79.0,1255.0,10.0
80.0,943.0,1.0
80.0,1176.0,2.0
80.0,922.0,3.0
80.0,1145.0,4.0
80.0,1282.0,5.0
80.0,109.0,6.0
80.0,1584.0,7.0
80.0,1242.0,8.0
80.0,1435.0,9.0
80.0,836.0,10.0
81.0,837.0,1.0
81.0,687.0,2.0
81.0,365.0,3.0
81.0,662.0,4.0
81.0,1278.0,5.0
81.0,1496.0,6.0
81.0,1227.0,7.0
81.0,1499.0,8.0
81.0,1152.0,9.0
81.0,1137.0,10.0
82.0,1653.0,1.0
82.0,759.0,2.0
82.0,259.0,3.0
82.0,168.0,4.0
82.0,1137.0,5.0
82.0,245.0,6.0
82.0,1505.0,7.0
82.0,1031.0,8.0
82.0,1526.0,9.0
82.0,28.0,10.0
83.0,1288.0,1.0
83.0,805.0,2.0
83.0,818.0,3.0
83.0,803.0,4.0
83.0,922.0,5.0
83.0,1259.0,6.0
83.0,494.0,7.0
83.0,717.0,8.0
83.0,1514.0,9.0
83.0,836.0,10.0
84.0,1309.0,1.0
84.0,1547.0,2.0
84.0,1300.0,3.0
84.0,1226.0,4.0
84.0,1619.0,5.0
84.0,803.0,6.0
84.0,832.0,7.0
84.0,563.0,8.0
84.0,438.0,9.0
84.0,716.0,10.0
85.0,950.0,1.0
85.0,932.0,2.0
85.0,1183.0,3.0
85.0,1126.0,4.0
85.0,1627.0,5.0
85.0,1008.0,6.0
85.0,994.0,7.0
85.0,1675.0,8.0
85.0,524.0,9.0
85.0,1394.0,10.0
86.0,1010.0,1.0
86.0,1153.0,2.0
86.0,843.0,3.0
86.0,1185.0,4.0
86.0,591.0,5.0
86.0,236.0,6.0
86.0,295.0,7.0
86.0,681.0,8.0
86.0,854.0,9.0
86.0,915.0,10.0
87.0,1166.0,1.0
87.0,1652.0,2.0
87.0,963.0,3.0
87.0,1493.0,4.0
87.0,654.0,5.0
87.0,829.0,6.0
87.0,1203.0,7.0
87.0,1155.0,8.0
87.0,457.0,9.0
87.0,959.0,10.0
88.0,615.0,1.0
88.0,981.0,2.0
88.0,708.0,3.0
88.0,1537.0,4.0
88.0,1555.0,5.0
88.0,1353.0,6.0
88.0,563.0,7.0
88.0,1469.0,8.0
88.0,1455.0,9.0
88.0,825.0,10.0
89.0,575.0,1.0
89.0,743.0,2.0
89.0,1547.0,3.0
89.0,1499.0,4.0
89.0,588.0,5.0
89.0,205.0,6.0
89.0,1595.0,7.0
89.0,662.0,8.0
89.0,1323.0,9.0
89.0,1176.0,10.0
90.0,1176.0,1.0
90.0,395.0,2.0
90.0,1578.0,3.0
90.0,1675.0,4.0
90.0,415.0,5.0
90.0,1404.0,6.0
90.0,1542.0,7.0
90.0,1131.0,8.0
90.0,1087.0,9.0
90.0,1394.0,10.0
91.0,1033.0,1.0
91.0,979.0,2.0
91.0,989.0,3.0
91.0,1594.0,4.0
91.0,348.0,5.0
91.0,639.0,6.0
91.0,1414.0,7.0
91.0,871.0,8.0
91.0,492.0,9.0
91.0,84.0,10.0
92.0,1552.0,1.0
92.0,1399.0,2.0
92.0,1176.0,3.0
92.0,1209.0,4.0
92.0,1439.0,5.0
92.0,847.0,6.0
92.0,804.0,7.0
92.0,1046.0,8.0
92.0,1261.0,9.0
92.0,155.0,10.0
93.0,954.0,1.0
93.0,1589.0,2.0
93.0,1338.0,3.0
93.0,1410.0,4.0
93.0,1057.0,5.0
93.0,815.0,6.0
93.0,1640.0,7.0
93.0,1399.0,8.0
93.0,430.0,9.0
93.0,1534.0,10.0
94.0,810.0,1.0
94.0,775.0,2.0
94.0,911.0,3.0
94.0,788.0,4.0
94.0,1508.0,5.0
94.0,708.0,6.0
94.0,1180.0,7.0
94.0,651.0,8.0
94.0,654.0,9.0
94.0,1351.0,10.0
95.0,621.0,1.0
95.0,1208.0,2.0
95.0,1282.0,3.0
95.0,1581.0,4.0
95.0,1181.0,5.0
95.0,441.0,6.0
95.0,701.0,7.0
95.0,1463.0,8.0
95.0,1091.0,9.0
95.0,1642.0,10.0
96.0,1566.0,1.0
96.0,1530.0,2.0
96.0,1199.0,3.0
96.0,1232.0,4.0
96.0,819.0,5.0
96.0,1208.0,6.0
96.0,745.0,7.0
96.0,454.0,8.0
96.0,1052.0,9.0
96.0,1569.0,10.0
97.0,1421.0,1.0
97.0,1675.0,2.0
97.0,880.0,3.0
97.0,1477.0,4.0
97.0,1661.0,5.0
97.0,1634.0,6.0
97.0,774.0,7.0
97.0,1584.0,8.0
97.0,1648.0,9.0
97.0,826.0,10.0
98.0,1623.0,1.0
98.0,1298.0,2.0
98.0,1157.0,3.0
98.0,1551.0,4.0
98.0,1319.0,5.0
98.0,1451.0,6.0
98.0,1590.0,7.0
98.0,1103.0,8.0
98.0,87.0,9.0
98.0,489.0,10.0
99.0,937.0,1.0
99.0,92.0,2.0
99.0,1274.0,3.0
99.0,1445.0,4.0
99.0,1645.0,5.0
99.0,1265.0,6.0
99.0,980.0,7.0
99.0,1123.0,8.0
99.0,829.0,9.0
99.0,1125.0,10.0
100.0,990.0,1.0
100.0,1102.0,2.0
100.0,1455.0,3.0
100.0,1276.0,4.0
100.0,1393.0,5.0
100.0,1461.0,6.0
100.0,980.0,7.0
100.0,1543.0,8.0
100.0,553.0,9.0
100.0,39.0,10.0
101.0,1090.0,1.0
101.0,837.0,2.0
101.0,1304.0,3.0
101.0,1100.0,4.0
101.0,1608.0,5.0
101.0,565.0,6.0
101.0,942.0,7.0
101.0,1315.0,8.0
101.0,1606.0,9.0
101.0,598.0,10.0
102.0,1403.0,1.0
102.0,1265.0,2.0
102.0,1216.0,3.0
102.0,1387.0,4.0
102.0,1443.0,5.0
102.0,1513.0,6.0
102.0,750.0,7.0
102.0,2.0,8.0
102.0,272.0,9.0
102.0,402.0,10.0
103.0,1524.0,1.0
103.0,1585.0,2.0
103.0,1447.0,3.0
103.0,535.0,4.0
103.0,1225.0,5.0
103.0,688.0,6.0
103.0,1597.0,7.0
103.0,1176.0,8.0
103.0,597.0,9.0
103.0,243.0,10.0
104.0,802.0,1.0
104.0,1416.0,2.0
104.0,1618.0,3.0
104.0,701.0,4.0
104.0,1227.0,5.0
104.0,749.0,6.0
104.0,935.0,7.0
104.0,979.0,8.0
104.0,894.0,9.0
104.0,544.0,10.0
105.0,1357.0,1.0
105.0,963.0,2.0
105.0,1141.0,3.0
105.0,163.0,4.0
105.0,1323.0,5.0
105.0,507.0,6.0
105.0,603.0,7.0
105.0,705.0,8.0
105.0,927.0,9.0
105.0,1619.0,10.0
106.0,1314.0,1.0
106.0,1332.0,2.0
106.0,1148.0,3.0
106.0,970.0,4.0
106.0,668.0,5.0
106.0,1015.0,6.0
106.0,1336.0,7.0
106.0,1168.0,8.0
106.0,1324.0,9.0
106.0,957.0,10.0
107.0,730.0,1.0
107.0,417.0,2.0
107.0,1209.0,3.0
107.0,1642.0,4.0
107.0,1327.0,5.0
107.0,1185.0,6.0
107.0,1085.0,7.0
107.0,708.0,8.0
107.0,667.0,9.0
107.0,865.0,10.0
108.0,1490.0,1.0
108.0,1187.0,2.0
108.0,1057.0,3.0
108.0,430.0,4.0
108.0,985.0,5.0
108.0,597.0,6.0
108.0,1325.0,7.0
108.0,1340.0,8.0
108.0,1414.0,9.0
108.0,1003.0,10.0
109.0,1320.0,1.0
109.0,1236.0,2.0
109.0,1657.0,3.0
109.0,1029.0,4.0
109.0,165.0,5.0
109.0,1412.0,6.0
109.0,1231.0,7.0
109.0,1510.0,8.0
109.0,1152.0,9.0
109.0,1524.0,10.0
110.0,819.0,1.0
110.0,1575.0,2.0
110.0,1577.0,3.0
110.0,1486.0,4.0
110.0,718.0,5.0
110.0,729.0,6.0
110.0,1160.0,7.0
110.0,1010.0,8.0
110.0,332.0,9.0
110.0,1404.0,10.0
111.0,1360.0,1.0
111.0,440.0,2.0
111.0,1404.0,3.0
