userId,itemId,rank
24,66,7.0
24,36,8.0
24,277,9.0
24,660,10.0
25,56,1.0
25,40,2.0
25,200,3.0
25,593,4.0
25,438,5.0
25,283,6.0
25,68,7.0
25,99,8.0
25,239,9.0
25,435,10.0
26,174,1.0
26,277,2.0
26,612,3.0
26,36,4.0
26,180,5.0
26,660,6.0
26,125,7.0
26,200,8.0
26,297,9.0
26,241,10.0
27,67,1.0
27,174,2.0
27,492,3.0
27,5,4.0
27,1255,5.0
27,612,6.0
27,71,7.0
27,502,8.0
27,277,9.0
27,260,10.0
28,189,1.0
28,216,2.0
28,297,3.0
28,571,4.0
28,240,5.0
28,361,6.0
28,1097,7.0
28,496,8.0
28,260,9.0
28,351,10.0
29,321,1.0
29,277,2.0
29,357,3.0
29,612,4.0
29,96,5.0
29,180,6.0
29,367,7.0
29,428,8.0
29,819,9.0
29,1239,10.0
30,640,1.0
30,277,2.0
30,612,3.0
30,321,4.0
30,180,5.0
30,1,6.0
30,78,7.0
30,36,8.0
30,719,9.0
30,153,10.0
31,174,1.0
31,357,2.0
31,240,3.0
31,189,4.0
31,200,5.0
31,277,6.0
31,538,7.0
31,612,8.0
31,101,9.0
31,180,10.0
32,719,1.0
32,239,2.0
32,321,3.0
32,408,4.0
32,102,5.0
32,156,6.0
32,1024,7.0
32,231,8.0
32,186,9.0
32,247,10.0
33,359,1.0
33,189,2.0
33,216,3.0
33,297,4.0
33,217,5.0
33,492,6.0
33,351,7.0
33,5,8.0
33,1097,9.0
33,305,10.0
34,180,1.0
34,612,2.0
34,277,3.0
34,297,4.0
34,5,5.0
34,239,6.0
34,174,7.0
34,240,8.0
34,367,9.0
34,200,10.0
35,101,1.0
35,102,2.0
35,357,3.0
35,719,4.0
35,347,5.0
35,112,6.0
35,161,7.0
35,321,8.0
35,156,9.0
35,52,10.0
36,239,1.0
36,200,2.0
36,612,3.0
36,297,4.0
36,174,5.0
36,357,6.0
36,240,7.0
36,101,8.0
36,189,9.0
36,130,10.0
37,297,1.0
37,174,2.0
37,538,3.0
37,612,4.0
37,58,5.0
37,260,6.0
37,78,7.0
37,436,8.0
37,230,9.0
37,254,10.0
38,361,1.0
38,240,2.0
38,5,3.0
38,112,4.0
38,36,5.0
38,217,6.0
38,230,7.0
38,277,8.0
38,612,9.0
38,660,10.0
39,200,1.0
39,357,2.0
39,101,3.0
39,189,4.0
39,36,5.0
39,58,6.0
39,161,7.0
39,66,8.0
39,660,9.0
39,99,10.0
40,612,1.0
40,174,2.0
40,180,3.0
40,277,4.0
40,297,5.0
40,1239,6.0
40,630,7.0
40,522,8.0
40,71,9.0
40,200,10.0
41,216,1.0
41,189,2.0
41,359,3.0
41,94,4.0
41,1097,5.0
41,5,6.0
41,118,7.0
41,819,8.0
41,436,9.0
41,1135,10.0
42,612,1.0
42,277,2.0
42,180,3.0
42,297,4.0
42,58,5.0
42,189,6.0
42,130,7.0
42,217,8.0
42,240,9.0
42,1,10.0
43,5,1.0
43,492,2.0
43,256,3.0
43,571,4.0
43,538,5.0
43,174,6.0
43,93,7.0
43,118,8.0
43,180,9.0
43,254,10.0
44,200,1.0
44,239,2.0
44,130,3.0
44,719,4.0
44,174,5.0
44,31,6.0
44,99,7.0
44,630,8.0
44,856,9.0
44,101,10.0
45,1255,1.0
45,189,2.0
45,297,3.0
45,49,4.0
45,571,5.0
45,260,6.0
45,71,7.0
45,1239,8.0
45,512,9.0
45,1098,10.0
46,112,1.0
46,22,2.0
46,102,3.0
46,612,4.0
46,297,5.0
46,239,6.0
46,640,7.0
46,153,8.0
46,216,9.0
46,277,10.0
47,239,1.0
47,99,2.0
47,130,3.0
47,1024,4.0
47,58,5.0
47,438,6.0
47,91,7.0
47,630,8.0
47,57,9.0
47,366,10.0
48,200,1.0
48,240,2.0
48,189,3.0
48,174,4.0
48,101,5.0
48,180,6.0
48,36,7.0
48,31,8.0
48,58,9.0
48,359,10.0
49,239,1.0
49,719,2.0
49,130,3.0
49,408,4.0
49,630,5.0
49,240,6.0
49,58,7.0
49,297,8.0
49,174,9.0
49,101,10.0
50,357,1.0
50,174,2.0
50,161,3.0
50,275,4.0
50,101,5.0
50,277,6.0
50,538,7.0
50,91,8.0
50,200,9.0
50,189,10.0
51,630,1.0
51,239,2.0
51,130,3.0
51,719,4.0
51,856,5.0
51,325,6.0
51,67,7.0
51,200,8.0
51,297,9.0
51,174,10.0
52,118,1.0
52,174,2.0
52,1255,3.0
52,730,4.0
52,538,5.0
52,130,6.0
52,185,7.0
52,325,8.0
52,1097,9.0
52,239,10.0
53,56,1.0
53,130,2.0
53,623,3.0
53,569,4.0
53,240,5.0
53,936,6.0
53,166,7.0
53,361,8.0
53,660,9.0
53,241,10.0
54,321,1.0
54,719,2.0
54,191,3.0
54,6,4.0
54,112,5.0
54,471,6.0
54,26,7.0
54,186,8.0
54,277,9.0
54,230,10.0
55,26,1.0
55,357,2.0
55,161,3.0
55,408,4.0
55,593,5.0
55,719,6.0
55,1436,7.0
55,191,8.0
55,948,9.0
55,277,10.0
56,189,1.0
56,240,2.0
56,297,3.0
56,200,4.0
56,58,5.0
56,361,6.0
56,359,7.0
56,78,8.0
56,31,9.0
56,260,10.0
57,1024,1.0
57,719,2.0
57,176,3.0
57,220,4.0
57,652,5.0
57,200,6.0
57,20,7.0
57,347,8.0
57,589,9.0
57,552,10.0
58,277,1.0
58,180,2.0
58,99,3.0
58,275,4.0
58,357,5.0
58,612,6.0
58,629,7.0
58,697,8.0
58,754,9.0
58,31,10.0
59,357,1.0
59,101,2.0
59,277,3.0
59,239,4.0
59,189,5.0
59,161,6.0
59,180,7.0
59,321,8.0
59,112,9.0
59,612,10.0
60,612,1.0
60,1,2.0
60,277,3.0
60,180,4.0
60,1255,5.0
60,260,6.0
60,189,7.0
60,200,8.0
60,49,9.0
60,660,10.0
61,719,1.0
61,130,2.0
61,612,3.0
61,630,4.0
61,101,5.0
61,408,6.0
61,174,7.0
61,856,8.0
61,277,9.0
61,693,10.0
62,26,1.0
62,101,2.0
62,433,3.0
62,6,4.0
62,156,5.0
62,456,6.0
62,347,7.0
62,33,8.0
62,239,9.0
62,201,10.0
63,174,1.0
63,66,2.0
63,50,3.0
63,482,4.0
63,673,5.0
63,239,6.0
63,240,7.0
63,58,8.0
63,512,9.0
63,612,10.0
64,174,1.0
64,36,2.0
64,1255,3.0
64,180,4.0
64,241,5.0
64,260,6.0
64,49,7.0
64,660,8.0
64,185,9.0
64,873,10.0
65,189,1.0
65,240,2.0
65,174,3.0
65,1255,4.0
65,612,5.0
65,185,6.0
65,538,7.0
65,58,8.0
65,697,9.0
65,359,10.0
66,200,1.0
66,174,2.0
66,239,3.0
66,240,4.0
66,185,5.0
66,99,6.0
66,31,7.0
66,66,8.0
66,100,9.0
66,254,10.0
67,101,1.0
67,357,2.0
67,200,3.0
67,57,4.0
67,231,5.0
67,1436,6.0
67,156,7.0
67,6,8.0
67,1024,9.0
67,102,10.0
68,240,1.0
68,538,2.0
68,185,3.0
68,436,4.0
68,673,5.0
68,359,6.0
68,180,7.0
68,297,8.0
68,661,9.0
68,1255,10.0
70,359,1.0
70,239,2.0
70,101,3.0
70,240,4.0
70,277,5.0
70,130,6.0
70,612,7.0
70,231,8.0
70,180,9.0
70,351,10.0
71,297,1.0
71,240,2.0
71,571,3.0
71,260,4.0
71,1255,5.0
71,1239,6.0
71,1098,7.0
71,538,8.0
71,1097,9.0
71,185,10.0
72,200,1.0
72,239,2.0
72,174,3.0
72,100,4.0
72,99,5.0
72,630,6.0
72,36,7.0
72,66,8.0
72,856,9.0
72,241,10.0
73,240,1.0
73,174,2.0
73,118,3.0
73,5,4.0
73,31,5.0
73,277,6.0
73,101,7.0
73,180,8.0
73,239,9.0
73,49,10.0
74,239,1.0
74,130,2.0
74,200,3.0
74,612,4.0
74,630,5.0
74,719,6.0
74,693,7.0
74,174,8.0
74,325,9.0
74,31,10.0
75,640,1.0
75,367,2.0
75,428,3.0
75,258,4.0
75,1046,5.0
75,269,6.0
75,256,7.0
75,529,8.0
75,760,9.0
75,592,10.0
76,112,1.0
76,22,2.0
76,277,3.0
76,180,4.0
76,321,5.0
76,359,6.0
76,189,7.0
76,640,8.0
76,145,9.0
76,367,10.0
77,256,1.0
77,189,2.0
77,612,3.0
77,321,4.0
77,161,5.0
77,180,6.0
77,239,7.0
77,277,8.0
77,130,9.0
77,58,10.0
78,240,1.0
78,174,2.0
78,189,3.0
78,239,4.0
78,1255,5.0
78,200,6.0
78,260,7.0
78,185,8.0
78,180,9.0
78,612,10.0
79,357,1.0
79,101,2.0
79,239,3.0
79,161,4.0
79,200,5.0
79,321,6.0
79,240,7.0
79,719,8.0
79,31,9.0
79,100,10.0
80,241,1.0
80,125,2.0
80,239,3.0
80,357,4.0
80,896,5.0
80,230,6.0
80,189,7.0
80,96,8.0
80,541,9.0
80,186,10.0
81,216,1.0
81,189,2.0
81,130,3.0
81,571,4.0
81,359,5.0
81,1255,6.0
81,58,7.0
81,254,8.0
81,612,9.0
81,623,10.0
82,174,1.0
82,611,2.0
82,1255,3.0
82,185,4.0
82,512,5.0
82,200,6.0
82,241,7.0
82,260,8.0
82,100,9.0
82,36,10.0
83,174,1.0
83,185,2.0
83,66,3.0
83,254,4.0
83,1255,5.0
83,5,6.0
83,241,7.0
83,867,8.0
83,125,9.0
83,57,10.0
84,719,1.0
84,640,2.0
84,153,3.0
84,229,4.0
84,130,5.0
84,6,6.0
84,280,7.0
84,156,8.0
84,239,9.0
84,22,10.0
85,174,1.0
85,185,2.0
85,189,3.0
85,260,4.0
85,297,5.0
85,436,6.0
85,612,7.0
85,1255,8.0
85,673,9.0
85,180,10.0
86,99,1.0
86,101,2.0
86,200,3.0
86,239,4.0
86,593,5.0
86,366,6.0
86,408,7.0
86,191,8.0
86,719,9.0
86,6,10.0
87,200,1.0
87,101,2.0
87,99,3.0
87,357,4.0
87,6,5.0
87,31,6.0
87,58,7.0
87,36,8.0
87,66,9.0
87,347,10.0
88,612,1.0
88,277,2.0
88,1098,3.0
88,492,4.0
88,236,5.0
88,67,6.0
88,522,7.0
88,1239,8.0
88,329,9.0
88,71,10.0
89,612,1.0
89,36,2.0
89,297,3.0
89,660,4.0
89,1,5.0
89,538,6.0
89,200,7.0
89,217,8.0
89,541,9.0
89,357,10.0
90,1255,1.0
90,185,2.0
90,512,3.0
90,71,4.0
90,189,5.0
90,5,6.0
90,502,7.0
90,330,8.0
90,31,9.0
90,133,10.0
91,612,1.0
91,200,2.0
91,297,3.0
91,58,4.0
91,1,5.0
91,660,6.0
91,180,7.0
91,130,8.0
91,321,9.0
91,229,10.0
92,277,1.0
92,612,2.0
92,180,3.0
92,297,4.0
92,275,5.0
92,174,6.0
92,1,7.0
92,58,8.0
92,36,9.0
92,258,10.0
93,357,1.0
93,100,2.0
93,161,3.0
93,321,4.0
93,5,5.0
93,174,6.0
93,101,7.0
93,118,8.0
93,238,9.0
93,1072,10.0
94,180,1.0
94,612,2.0
94,297,3.0
94,277,4.0
94,1098,5.0
94,1239,6.0
94,217,7.0
94,492,8.0
94,260,9.0
94,1,10.0
95,239,1.0
95,612,2.0
95,856,3.0
95,99,4.0
95,180,5.0
95,31,6.0
95,36,7.0
95,101,8.0
95,297,9.0
95,719,10.0
96,200,1.0
96,174,2.0
96,856,3.0
96,630,4.0
96,100,5.0
96,567,6.0
96,1255,7.0
96,130,8.0
96,36,9.0
96,884,10.0
97,3,1.0
97,856,2.0
97,289,3.0
97,239,4.0
97,465,5.0
97,200,6.0
97,569,7.0
97,719,8.0
97,174,9.0
97,408,10.0
98,719,1.0
98,856,2.0
98,408,3.0
98,630,4.0
98,31,5.0
98,174,6.0
98,623,7.0
98,693,8.0
98,36,9.0
98,319,10.0
99,174,1.0
99,357,2.0
99,99,3.0
99,612,4.0
99,856,5.0
99,185,6.0
99,36,7.0
99,91,8.0
99,241,9.0
99,58,10.0
100,330,1.0
100,1255,2.0
100,920,3.0
100,1115,4.0
100,1135,5.0
100,5,6.0
100,355,7.0
100,571,8.0
100,1239,9.0
100,384,10.0
101,612,1.0
101,239,2.0
101,189,3.0
101,174,4.0
101,130,5.0
101,180,6.0
101,200,7.0
101,277,8.0
101,36,9.0
101,1239,10.0
102,174,1.0
102,180,2.0
102,277,3.0
102,36,4.0
102,241,5.0
102,260,6.0
102,185,7.0
102,1072,8.0
102,496,9.0
102,91,10.0
103,277,1.0
103,180,2.0
103,612,3.0
103,78,4.0
103,630,5.0
103,66,6.0
103,660,7.0
103,1239,8.0
103,130,9.0
103,936,10.0
104,174,1.0
104,100,2.0
104,185,3.0
104,99,4.0
104,238,5.0
104,220,6.0
104,241,7.0
104,856,8.0
104,91,9.0
104,567,10.0
105,330,1.0
105,260,2.0
105,1255,3.0
105,1098,4.0
105,180,5.0
105,512,6.0
105,496,7.0
105,1135,8.0
105,5,9.0
105,384,10.0
106,174,1.0
106,100,2.0
106,200,3.0
106,185,4.0
106,260,5.0
106,36,6.0
106,1255,7.0
106,66,8.0
106,660,9.0
106,240,10.0
107,5,1.0
107,174,2.0
107,492,3.0
107,180,4.0
107,538,5.0
107,260,6.0
107,93,7.0
107,367,8.0
107,496,9.0
107,1255,10.0
108,101,1.0
108,357,2.0
108,719,3.0
108,102,4.0
108,161,5.0
108,239,6.0
108,112,7.0
108,277,8.0
108,52,9.0
108,347,10.0
109,174,1.0
109,277,2.0
109,612,3.0
109,180,4.0
109,1255,5.0
109,260,6.0
109,189,7.0
109,240,8.0
109,239,9.0
109,36,10.0
110,538,1.0
110,217,2.0
110,571,3.0
110,58,4.0
110,697,5.0
110,1255,6.0
110,275,7.0
110,1239,8.0
110,71,9.0
110,1098,10.0
111,277,1.0
111,180,2.0
111,288,3.0
111,357,4.0
111,492,5.0
111,5,6.0
111,182,7.0
111,199,8.0
111,112,9.0
111,612,10.0
112,200,1.0
112,31,2.0
112,130,3.0
112,36,4.0
112,719,5.0
112,189,6.0
112,297,7.0
112,612,8.0
112,623,9.0
112,630,10.0
113,101,1.0
113,102,2.0
113,357,3.0
113,239,4.0
113,719,5.0
113,347,6.0
113,161,7.0
113,156,8.0
113,200,9.0
113,321,10.0
114,1255,1.0
114,512,2.0
114,612,3.0
114,856,4.0
114,71,5.0
114,873,6.0
114,66,7.0
114,130,8.0
114,1271,9.0
114,260,10.0
115,200,1.0
115,239,2.0
115,31,3.0
115,240,4.0
115,174,5.0
115,36,6.0
115,361,7.0
115,297,8.0
115,101,9.0
115,359,10.0
116,200,1.0
116,101,2.0
116,321,3.0
116,156,4.0
116,56,5.0
116,99,6.0
116,230,7.0
116,254,8.0
116,58,9.0
116,936,10.0
117,200,1.0
117,130,2.0
117,719,3.0
117,36,4.0
117,612,5.0
117,693,6.0
117,630,7.0
117,99,8.0
117,623,9.0
117,58,10.0
118,180,1.0
118,538,2.0
118,697,3.0
118,118,4.0
118,5,5.0
118,189,6.0
118,174,7.0
118,67,8.0
118,359,9.0
118,1255,10.0
119,357,1.0
119,719,2.0
119,112,3.0
119,200,4.0
119,130,5.0
119,297,6.0
119,156,7.0
119,240,8.0
119,58,9.0
119,189,10.0
120,200,1.0
120,174,2.0
120,99,3.0
120,856,4.0
120,239,5.0
120,220,6.0
120,191,7.0
120,719,8.0
120,465,9.0
120,320,10.0
121,99,1.0
121,66,2.0
121,719,3.0
121,130,4.0
121,36,5.0
121,408,6.0
121,100,7.0
121,156,8.0
121,936,9.0
121,254,10.0
122,180,1.0
122,260,2.0
122,277,3.0
122,1239,4.0
122,611,5.0
122,1255,6.0
122,496,7.0
122,612,8.0
122,512,9.0
122,993,10.0
123,239,1.0
123,174,2.0
123,856,3.0
123,31,4.0
123,66,5.0
123,1255,6.0
123,185,7.0
123,130,8.0
123,630,9.0
123,240,10.0
124,630,1.0
124,67,2.0
124,239,3.0
124,612,4.0
124,297,5.0
124,719,6.0
124,623,7.0
124,569,8.0
124,71,9.0
124,235,10.0
125,161,1.0
125,186,2.0
125,236,3.0
125,1239,4.0
125,182,5.0
125,276,6.0
125,67,7.0
125,367,8.0
125,307,9.0
125,297,10.0
126,101,1.0
126,357,2.0
126,52,3.0
126,1436,4.0
126,321,5.0
126,6,6.0
126,948,7.0
126,719,8.0
126,159,9.0
126,102,10.0
127,719,1.0
127,191,2.0
127,99,3.0
127,200,4.0
127,471,5.0
127,1024,6.0
127,652,7.0
127,438,8.0
127,647,9.0
127,22,10.0
128,297,1.0
128,180,2.0
128,49,3.0
128,612,4.0
128,277,5.0
128,239,6.0
128,1255,7.0
128,571,8.0
128,623,9.0
128,58,10.0
129,856,1.0
129,100,2.0
129,1255,3.0
129,538,4.0
129,45,5.0
129,133,6.0
129,241,7.0
129,1063,8.0
129,71,9.0
129,512,10.0
130,239,1.0
130,357,2.0
130,719,3.0
130,297,4.0
130,325,5.0
130,161,6.0
130,216,7.0
130,630,8.0
130,240,9.0
130,612,10.0
131,357,1.0
131,161,2.0
131,359,3.0
131,239,4.0
131,321,5.0
131,189,6.0
131,307,7.0
131,719,8.0
131,277,9.0
131,52,10.0
132,719,1.0
132,102,2.0
132,231,3.0
132,22,4.0
132,140,5.0
132,239,6.0
132,403,7.0
132,31,8.0
132,623,9.0
132,130,10.0
133,161,1.0
133,101,2.0
133,321,3.0
133,239,4.0
133,174,5.0
133,297,6.0
133,277,7.0
133,200,8.0
133,612,9.0
133,180,10.0
134,611,1.0
134,200,2.0
134,56,3.0
134,110,4.0
134,36,5.0
134,174,6.0
134,241,7.0
134,220,8.0
134,660,9.0
134,361,10.0
135,200,1.0
135,277,2.0
135,36,3.0
135,99,4.0
135,660,5.0
135,241,6.0
135,100,7.0
135,101,8.0
135,612,9.0
135,488,10.0
136,101,1.0
136,200,2.0
136,174,3.0
136,36,4.0
136,239,5.0
136,78,6.0
136,297,7.0
136,189,8.0
136,58,9.0
136,31,10.0
137,612,1.0
137,277,2.0
137,1239,3.0
137,236,4.0
137,260,5.0
137,389,6.0
137,50,7.0
137,217,8.0
137,697,9.0
137,1098,10.0
138,856,1.0
138,630,2.0
138,239,3.0
138,130,4.0
138,612,5.0
138,36,6.0
138,1255,7.0
138,873,8.0
138,67,9.0
138,71,10.0
139,856,1.0
139,630,2.0
139,99,3.0
139,66,4.0
139,567,5.0
139,130,6.0
139,569,7.0
139,1084,8.0
139,100,9.0
139,319,10.0
140,541,1.0
140,660,2.0
140,522,3.0
140,1239,4.0
140,78,5.0
140,1255,6.0
140,5,7.0
140,1098,8.0
140,819,9.0
140,367,10.0
141,174,1.0
141,180,2.0
141,260,3.0
141,5,4.0
141,1255,5.0
141,185,6.0
141,512,7.0
141,36,8.0
141,496,9.0
141,277,10.0
142,239,1.0
142,408,2.0
142,200,3.0
142,101,4.0
142,612,5.0
142,140,6.0
142,647,7.0
142,325,8.0
142,191,9.0
142,623,10.0
143,67,1.0
143,367,2.0
143,635,3.0
143,186,4.0
143,856,5.0
143,389,6.0
143,199,7.0
143,697,8.0
143,63,9.0
143,371,10.0
144,1255,1.0
144,174,2.0
144,71,3.0
144,508,4.0
144,200,5.0
144,239,6.0
144,502,7.0
144,325,8.0
144,260,9.0
144,512,10.0
145,99,1.0
145,200,2.0
145,856,3.0
145,174,4.0
145,220,5.0
145,567,6.0
145,241,7.0
145,239,8.0
145,100,9.0
145,66,10.0
146,719,1.0
146,140,2.0
146,102,3.0
146,403,4.0
146,101,5.0
146,347,6.0
146,640,7.0
146,6,8.0
146,277,9.0
146,114,10.0
147,719,1.0
147,239,2.0
147,200,3.0
147,130,4.0
147,161,5.0
147,408,6.0
147,297,7.0
147,102,8.0
147,612,9.0
147,630,10.0
148,697,1.0
148,5,2.0
148,1255,3.0
148,49,4.0
148,571,5.0
148,189,6.0
148,180,7.0
148,1098,8.0
148,174,9.0
148,260,10.0
149,174,1.0
149,180,2.0
149,612,3.0
149,1255,4.0
149,5,5.0
149,277,6.0
149,538,7.0
149,260,8.0
149,189,9.0
149,58,10.0
150,5,1.0
150,1255,2.0
150,330,3.0
150,496,4.0
150,492,5.0
150,611,6.0
150,384,7.0
150,571,8.0
150,673,9.0
150,1098,10.0
151,612,1.0
151,185,2.0
151,200,3.0
151,260,4.0
151,1255,5.0
151,100,6.0
151,36,7.0
151,239,8.0
151,66,9.0
151,71,10.0
152,5,1.0
152,174,2.0
152,180,3.0
152,260,4.0
152,297,5.0
152,189,6.0
152,612,7.0
152,1255,8.0
152,36,9.0
152,1239,10.0
153,277,1.0
153,612,2.0
153,1239,3.0
153,174,4.0
153,873,5.0
153,512,6.0
153,5,7.0
153,1255,8.0
153,522,9.0
153,660,10.0
154,239,1.0
154,538,2.0
154,185,3.0
154,200,4.0
154,1255,5.0
154,273,6.0
154,99,7.0
154,115,8.0
154,241,9.0
154,66,10.0
155,101,1.0
155,357,2.0
155,239,3.0
155,130,4.0
155,102,5.0
155,200,6.0
155,297,7.0
155,321,8.0
155,612,9.0
155,112,10.0
156,216,1.0
156,189,2.0
156,492,3.0
156,180,4.0
156,571,5.0
156,1097,6.0
156,260,7.0
156,297,8.0
156,1098,9.0
156,240,10.0
157,612,1.0
157,180,2.0
157,482,3.0
157,5,4.0
157,1098,5.0
157,541,6.0
157,297,7.0
157,277,8.0
157,1239,9.0
157,571,10.0
158,1,1.0
158,297,2.0
158,174,3.0
158,896,4.0
158,200,5.0
158,660,6.0
158,611,7.0
158,222,8.0
158,819,9.0
158,78,10.0
159,200,1.0
159,612,2.0
159,174,3.0
159,130,4.0
159,856,5.0
159,58,6.0
159,36,7.0
159,482,8.0
159,180,9.0
159,630,10.0
160,719,1.0
160,200,2.0
160,239,3.0
160,408,4.0
160,99,5.0
160,191,6.0
160,101,7.0
160,1024,8.0
160,130,9.0
160,156,10.0
161,101,1.0
161,719,2.0
161,239,3.0
161,408,4.0
161,161,5.0
161,200,6.0
161,156,7.0
161,6,8.0
161,102,9.0
161,347,10.0
162,174,1.0
162,185,2.0
162,1255,3.0
162,200,4.0
162,241,5.0
162,36,6.0
162,66,7.0
162,5,8.0
162,612,9.0
162,133,10.0
163,200,1.0
163,239,2.0
163,99,3.0
163,174,4.0
163,101,5.0
163,220,6.0
163,719,7.0
163,408,8.0
163,191,9.0
163,31,10.0
164,357,1.0
164,174,2.0
164,200,3.0
164,239,4.0
164,101,5.0
164,100,6.0
164,277,7.0
164,612,8.0
164,161,9.0
164,36,10.0
165,277,1.0
165,660,2.0
165,180,3.0
165,200,4.0
165,36,5.0
165,241,6.0
165,91,7.0
165,275,8.0
165,538,9.0
165,612,10.0
166,174,1.0
166,240,2.0
166,5,3.0
166,100,4.0
166,189,5.0
166,185,6.0
166,359,7.0
166,538,8.0
166,730,9.0
166,200,10.0
167,161,1.0
167,101,2.0
167,100,3.0
167,239,4.0
167,240,5.0
167,321,6.0
167,238,7.0
167,174,8.0
167,200,9.0
167,99,10.0
168,174,1.0
168,200,2.0
168,1255,3.0
168,31,4.0
168,240,5.0
168,239,6.0
168,185,7.0
168,71,8.0
168,508,9.0
168,254,10.0
169,99,1.0
169,174,2.0
169,31,3.0
169,100,4.0
169,66,5.0
169,185,6.0
169,58,7.0
169,36,8.0
169,936,9.0
169,273,10.0
170,200,1.0
170,174,2.0
170,239,3.0
170,31,4.0
170,36,5.0
170,66,6.0
170,185,7.0
170,58,8.0
170,856,9.0
170,357,10.0
171,200,1.0
171,239,2.0
171,99,3.0
171,174,4.0
171,31,5.0
171,66,6.0
171,240,7.0
171,719,8.0
171,185,9.0
171,273,10.0
172,174,1.0
172,357,2.0
172,240,3.0
172,5,4.0
172,100,5.0
172,185,6.0
172,189,7.0
172,161,8.0
172,260,9.0
172,200,10.0
173,180,1.0
173,277,2.0
173,612,3.0
173,1097,4.0
173,260,5.0
173,5,6.0
173,1239,7.0
173,240,8.0
173,1047,9.0
173,78,10.0
174,174,1.0
174,161,2.0
174,101,3.0
